AEECLSID_STREAM_ARC4_HW,0x0102cf0f,deprecated,legacybrewcrypto
AEECLSID_OATRTTDATASESSION,0x01054319,system,brewcore
AEECLSID_GALLERYSYNCDAEMON,0x0106d422,databases,gallery
AEECLSID_LISTWIDGET_1,0x01028e1b,ui,widgets
AEECLSID_OATFMRADIO,0x0105f45c,hardware,fm
AEECLSID_OATPLATFORMAPPUSER,0x01087919,system,brewcore
AEECLSID_OATPERFSUPPORT_01,0x0103cdff,system,brewcore
AEECLSID_OATDEVICEAPP,0x0107577f,system,brewcore
AEECLSID_NetGlobalData,0x0103fe88,system,brewcore
AEECLSID_RINGERMGR,0x01002003,system,brewcore
AEECLSID_CONNPROFILESACTOR,0x0104f5d4,apps,softkeyappsuite
AEECLSID_LOCALEPL,0x010311e9,system,locales
AEECLSID_MGMTSUPPSVCACTOR,0x0103c972,apps,softkeyappsuite
AEECLSID_BT_NOTIFIER,0x0103b62b,connectivity,bluetooth
AEECLSID_QCSANSBBFVERSION,0x0105a205,ui,fonts
AEECLSID_RMCPERFORMANCETEST,0x01072024,security,modulemanager
AEECLSID_Transition2_Scaler,0x010734f1,ui,widgets
AEECLSID_OATAPPSMS_USER_HOST,0x010751b8,telephony,sms
AEECLSID_EventPipeTest,0x0108b6f3,system,brewcore
AEEIID_IWindowMgr0,0x0103da14,deprecated,headers
AEECLSID_OATFILEAPPUSER,0x010747d7,system,brewcore
AEECLSID_OATAPPPIMCONTACTSINT,0x0108d907,databases,pim
AEEIID_IQoSFlow,0x0102b6cb,networking,networking
AEECLSID_PositionSBS,0x010758e6,system,brewcore
AEECLSID_SimpleIOEcho,0x01046f23,system,componentservices
AEECLSID_HMACMD5Ctx,0x0100104c,system,componentservices
AEECLSID_CORESEQEVENTHANDLER,0x010461ea,languages,trigplayer
AEECLSID_UIMDBAAS,0x01075885,databases,icontacts
AEECLSID_REMOTEGWTEST_DSP,0x0106c4ea,system,componentservices
AEECLSID_BORDERWIDGET,0x01054a88,ui,widgets
AEECLSID_OATMediaMPEG4,0x0108aab5,media,multimedia
AEECLSID_OATNETWORKAPP_USER,0x01079c5d,system,brewcore
AEECLSID_dbcSanityTest,0x0107ac8c,databases,dbc
AEECLSID_ISQLUtil,0x01035501,deprecated,isqldbcshim
AEEIID_IBCMCSDB,0x01036173,networking,networking
AEEIID_IRecordStore,0x0103615e,system,brewcore
AEEIID_ISource,0x01001012,system,componentservices
AEECLSID_OATPERFMEMORY,0x01075675,system,brewcore
AEECLSID_TIMEACTOR,0x01030391,apps,softkeyappsuite
AEEIID_TRANSITION,0x010162ba,ui,widgets
AEECLSID_XMLLog,0x010416a2,testframeworks,uitf
AEECLSID_LuaModLoader,0x0106c5aa,languages,lua
AEECLSID_CDMACREDENTIALS,0x0101595b,system,brewcore
AEEIID_TRIGMLEXTENSION,0x01040cc8,languages,trigplayer
AEEIID_DEVICEPACK,0x01038b4d,tools,simulator
AEECLSID_WIFI_OPTS,0x0102eb93,connectivity,wlan
AEECLSID_HMACSHA1Ctx_SIZE,0x000000e0,system,componentservices
AEECLSID_BLOCK_SEED_HW,0x0102d181,deprecated,legacybrewcrypto
AEECLSID_OATDNSUT,0x01089dda,system,brewcore
AEECLSID_OATPERFSETTINGS_KERNEL,0x01088486,system,brewcore
AEECLSID_StreamARC4SW,0x0102cf0e,system,componentservices
AEECLSID_APPFRAMETEST,0x01071f64,apps,mam
AEECLSID_CONTENTINSTALLER,0x01087836,apps,softkeyappsuite
AEECLSID_MemRemoteSimService,0x0106d7c7,system,componentservices
AEEIID_IQI,0x01000001,deprecated,isqldbcshim
AEECLSID_PickWidget,0x01054a93,ui,widgets
AEEIID_IBTConnection,0x0105a9ad,connectivity,bluetooth
AEECLSID_TEXTMODEL_1,0x01028e2e,ui,widgets
AEECLSID_OATDISPBUFFUSERAPP,0x010783fc,system,brewcore
AEECLSID_OEMIMUI,0x0101279d,system,brewcore
AEECLSID_VOICE,0x01002002,system,brewcore
AEEIID_IMediaSVG,0x0106e202,media,multimedia
AEECLSID_VolumeDB,0x010729da,security,modulemanager
AEECLSID_GIFViewerVersion,0x010617cd,media,imagedecoders
AEECLSID_TOUCHSCREEN_CALIBRATION_APP,0x0106f253,hardware,touchscreen
AEEIID_SIMULATOR,0x01034d4a,tools,simulator
AEECLSID_LOCALETL,0x010311f5,system,locales
AEECLSID_SOUND2,0x0103ce15,system,brewcore
AEECLSID_APP2_USER,0x0104556f,system,brewcore
AEEIID_IvParm,0x0105d01e,databases,vcard
AEEIID_SEQUENCECONTROL,0x01042cca,deprecated,isqldbcshim
AEECLSID_WIDGETSMOD,0x010551ec,ui,widgets
AEECLSID_DummyMod,0x010870b9,security,modulemanager
AEECLSID_QFONT30B,0x010444b5,apps,mam
AEEIID_IRscPool,0x010367a7,system,brewcore
AEECLSID_OATVCALSTOREAPP,0x0107555d,databases,vcard
AEEIID_IMemRemote,0x0106d7bd,system,componentservices
AEECLSID_vEvent,0x0102ca81,databases,vcard
AEEIID_IDrawHandler,0x0103465d,ui,widgets
AEECLSID_OATNETUTILS2APP,0x0107568e,system,brewcore
AEECLSID_CipherModeOFB,0x0102ccdb,system,componentservices
AEECLSID_BTFEVERSION,0x0105a1f7,ui,fonts
AEEIID_ITouchscreenCalibration,0x0106ee69,hardware,touchscreen
AEECLSID_OATUSERMODE,0x0104519c,system,brewcore
AEEIID_TRIGMLLISTENERACTION,0x01041dc3,languages,trigplayer
AEEIID_MEMCACHE,0x010303a1,system,brewcore
AEEIID_ICodeSigResult,0x0102e4ac,system,componentservices
AEECLSID_OATMD5,0x0101000a,system,brewcore
AEECLSID_CameraFrameModel,0x01035c90,ui,widgets
AEEIID_IFileSystem1,0x01053a48,system,componentservices
AEEIID_IFileSystem2,0x01072402,system,componentservices
AEECLSID_SettingsService,0x0106a515,system,settings
AEECLSID_Dispatcher,0x01024f19,system,componentservices
AEECLSID_OATDEVICEAPPUSER,0x01075780,system,brewcore
AEECLSID_FILEMANAGER,0x0106da3d,apps,softkeyappsuite
AEECLSID_BTILSERVICEMGR,0x0101db5a,tools,communication
AEECLSID_QoSDebugSet,0x01038e18,system,brewcore
AEECLSID_OATPIMCALLHISTORYINT,0x0108ca7d,databases,pim
AEECLSID_OATDISP2NOPLUSER,0x01046ceb,system,brewcore
AEECLSID_CONTAINERTC,0x01056606,ui,widgets
AEECLSID_ADDRBOOK,0x01002018,system,brewcore
AEEIID_IShellBeep,0x01061b06,system,brewcore
AEECLSID_OATMCASTSIMDEVICE,0x01031e0d,system,brewcore
AEECLSID_CUSTOMCOREACTIVITIES,0x0104439f,apps,softkeyappsuite
AEEIID_IModDebugNotify,0x0106f0f3,system,componentservices
AEECLSID_OATFMRDSAPP,0x010756b5,hardware,fm
AEECLSID_OATAPPSMS_USER,0x010751b7,telephony,sms
AEEIID_IBTImageArchiveResponder,0x01072520,connectivity,bluetooth
AEECLSID_FONTSYSBOLDITALIC,0x0101402d,system,brewcore
AEECLSID_OATNETWORKSIM,0x01042228,system,brewcore
AEECLSID_OATNETWORK,0x0103255d,system,brewcore
AEECLSID_SockPortDebugSet,0x01038e15,system,brewcore
AEECLSID_OATSYSCLOCKSECPL,0x01038de6,system,brewcore
AEECLSID_BACKLIGHT_DISPLAY4,0x0103035f,hardware,backlight
AEEIID_IEnvFactory,0x0102a4a7,system,componentservices
AEECLSID_BACKLIGHT_DISPLAY2,0x0103035d,hardware,backlight
AEECLSID_CONTACTSECC,0x01078929,databases,icontacts
AEECLSID_BACKLIGHT_DISPLAY1,0x0102c46f,hardware,backlight
AEECLSID_ECCDeviceTest,0x0107998e,databases,icontacts
AEECLSID_OATProxy,0x01037ec5,system,brewcore
AEECLSID_PrivSet,0x0103192c,system,componentservices
AEEIID_IHIDDevice,0x0106c38e,hardware,hid
AEECLSID_NetUrgent,0x010153f7,networking,networking
AEEIID_ICodeSigVerify,0x0101e4e2,system,componentservices
AEECLSID_TABWIDGET_1,0x01028e2b,ui,widgets
AEECLSID_SMIMemPool,0x0106e42a,system,componentservices
AEECLSID_CIPHERMODE_CFB,0x0102ccda,deprecated,legacybrewcrypto
AEECLSID_OATGSMSMS,0x010127ce,system,brewcore
AEECLSID_CipherFactory,0x0102cce1,system,componentservices
AEEIID_IRichTextModel,0x0103969b,ui,widgets
AEECLSID_OATAPPPIMCONTACTSINT_USER,0x0108d905,databases,pim
AEECLSID_HASHTEST,0x0103cd49,system,componentservices
AEECLSID_OEMNotify,0x0103c20f,system,brewcore
AEECLSID_UIMDBADN_SERVICE,0x0107000d,databases,icontacts
AEECLSID_OATPOINTERAPP,0x0107568c,hardware,touchscreen
AEECLSID_OATCipherApp,0x0107deb0,deprecated,legacybrewcrypto
AEECLSID_SHA256,0x0102a50b,deprecated,legacybrewcrypto
AEEIID_TESTFRAMEWORK,0x010421e9,deprecated,isqldbcshim
AEECLSID_vxComponent,0x0108f500,databases,vcard
AEECLSID_QFONT41B,0x010444b6,apps,mam
AEECLSID_PointerLog_Service,0x0108b3a2,system,brewcore
AEEIID_IFrameModel,0x01035391,ui,widgets
AEECLSID_OEMFileSystem,0x0102076a,system,componentservices
AEECLSID_CMSSIGNEDDATATEST,0x0102c688,system,componentservices
AEECLSID_OATSTARTAPP,0x01046570,system,brewcore
AEECLSID_OATAPPCTLNOPL,0x01034578,system,brewcore
AEECLSID_MULTIPARTYCALL,0x01001054,system,brewcore
AEECLSID_OATBATTERYAPP,0x010753c4,system,brewcore
AEECLSID_USBNMEAService,0x0108b243,hardware,usbdevice
AEECLSID_SimDisplayDev1_3,0x010747e7,system,brewcore
AEECLSID_ACMConflictDetector,0x01086a11,system,concurrency
AEECLSID_FONTMAPMODEL,0x010551cb,ui,widgets
AEECLSID_OATCONTROLLER1,0x0103f595,system,brewcore
AEEIID_IBN,0x0102eaed,system,componentservices
AEEIID_IHashCtx,0x0102cb09,system,componentservices
AEECLSID_TitleWidget,0x010551e8,ui,widgets
AEECLSID_LOCALEENUS,0x0102c153,system,locales
AEECLSID_DISPLAYCANVAS,0x010551c8,ui,widgets
AEECLSID_CommonLuaBindings,0x0107555b,apps,softkeyappsuite
AEEIID_INetworkGetQoSMode,0x0108bc9c,system,brewcore
AEECLSID_DNSOptions,0x01045a88,networking,networking
AEEIID_ICipherFactory,0x0104171d,system,componentservices
AEECLSID_OATADDRINFO,0x010236ff,system,brewcore
AEECLSID_OATPERFAPPHISTORY_KERNEL,0x01075a41,system,brewcore
AEEIID_IOEMMTPD,0x01034b63,system,brewcore
AEEIID_RSA,0x0102eaee,deprecated,legacybrewcrypto
AEECLSID_BilinearScale,0x01060d5f,ui,display
AEEIID_IHostSocketList,0x0104386e,system,brewcore
AEECLSID_RUIM,0x0100200d,system,brewcore
AEECLSID_SIMULATORSTATUSBAR,0x01041484,tools,simulator
AEECLSID_GatewayARM9Opener,0x0105d278,system,componentservices
AEEIID_IUIMDBMETA,0x01070028,databases,icontacts
AEEIID_IKeysConfig,0x01060dbc,hardware,keysmapping
AEECLSID_SysClockCached,0x01056ca9,languages,lua
AEECLSID_TextFormatter,0x010551e3,system,locales
AEEIID_IKMailbox0,0x0103e6a0,system,brewcore
AEECLSID_NET_URGENT,0x010153f7,networking,networking
AEECLSID_CardContainer,0x010551c3,ui,widgets
AEECLSID_OATFIFO,0x01012932,system,brewcore
AEECLSID_BTImageArchiveInitiator,0x01073575,connectivity,bluetooth
AEECLSID_KSHELL_APP,0x0103df81,system,brewcore
AEECLSID_OEMSysClockCached,0x01056ca8,system,brewcore
AEECLSID_MemSpace,0x0106d7c1,system,componentservices
AEECLSID_MEDIAPHR,0x01005509,system,brewcore
AEEIID_IRawBlockCipher,0x0102d154,system,componentservices
AEECLSID_GRAPHICS_BREW,0x0102fb92,ui,display
AEECLSID_StaticWidget,0x010551e0,ui,widgets
AEEIID_IWallpaper,0x01073726,system,wallpaper
AEECLSID_CNXNMGR,0x01071a1c,apps,softkeyappsuite
AEECLSID_JPEG_YCBCR420LP_MAIN,0x01030e5a,system,concurrency
AEEIID_IBitmapDev,0x01012719,ui,display
AEECLSID_OATAPPKEYSMAPPING,0x01077844,hardware,keysmapping
AEEIID_SOUND2,0x0103e00d,system,brewcore
AEECLSID_MSGAPPSQLNOTIFIER,0x0103a084,apps,softkeyappsuite
AEEIID_IBTPBAPServer,0x0106ec08,connectivity,bluetooth
AEECLSID_OATQOSBUNDLEAPP_USER,0x01079c72,system,brewcore
AEECLSID_Gallery,0x01063407,databases,gallery
AEECLSID_RINGVIBEHANDLER,0x010703b5,apps,softkeyappsuite
AEECLSID_PROPCONTAINER_1_1,0x01028e23,ui,widgets
AEECLSID_OEMSCROLLTC,0x01057d67,ui,widgets
AEECLSID_RANDOM,0x0100103c,system,brewcore
AEECLSID_GIF2,0x010969a5,media,imagedecoders
AEECLSID_TOUCHSCREEN_CALIBRATION_HOST_APP,0x0108c7cc,hardware,touchscreen
AEEIID_ICodeSigConfigFactory,0x0106ecb5,system,componentservices
AEECLSID_GALLERYACTORCONTAINER,0x0106a569,apps,softkeyappsuite
AEECLSID_FONT_BASIC15,0x0100a00a,system,brewcore
AEECLSID_FONT_BASIC14,0x0100a007,system,brewcore
AEECLSID_FONT_BASIC12,0x0100a008,system,brewcore
AEECLSID_FONT_BASIC11,0x0100a005,system,brewcore
AEECLSID_FONT_BASIC10,0x0100a004,system,brewcore
AEECLSID_SIGNALQSERVICE,0x01028639,system,componentservices
AEECLSID_RADIOWIDGET,0x010551d3,ui,widgets
AEEIID_IRemoteObject,0x01038910,system,componentservices
AEEIID_HSIGNALBUS,0x01036d26,system,componentservices
AEECLSID_CheckWidget,0x01054a8a,ui,widgets
AEECLSID_ACMClientService,0x0108a7e8,system,concurrency
AEECLSID_POPUPMENUFORM,0x01028e4c,ui,widgets
AEECLSID_KWindowSys,0x0103defe,ui,wm
AEECLSID_PHONESTATECDMAACTOR,0x01031566,apps,softkeyappsuite
AEECLSID_PICKWIDGET,0x01054a93,ui,widgets
AEECLSID_USBListenerService,0x010943a7,hardware,usbdevice
AEECLSID_McastControl,0x01056b18,system,brewcore
AEECLSID_CTFGTESInstall_USBGW,0x0108e000,system,componentservices
AEECLSID_MemoryUsage,0x010886c8,testframeworks,uitf
AEECLSID_FORMSVERSION,0x01056374,ui,widgets
AEECLSID_FilePort1,0x0105ec1a,system,componentservices
AEECLSID_PortMgr,0x01043624,system,brewcore
AEECLSID_LocaleAR,0x0103a1e5,system,locales
AEECLSID_BCI_BREW,0x01030767,deprecated,headers
AEEIID_IPort1,0x01056898,system,componentservices
AEECLSID_OATPERFFILESYSTEM,0x0107553f,system,brewcore
AEECLSID_BLOCK_3DES_HW,0x0102ccd1,deprecated,legacybrewcrypto
AEECLSID_USBDeviceBridge,0x0108ae1f,hardware,usbdevice
AEECLSID_IIMAGE_GETORIGINALDIMENSIONS,0x0106d4e8,media,imagedecoders
AEECLSID_FOTA,0x0101f53d,system,brewcore
AEECLSID_GRIDCONTAINERTC,0x01056608,ui,widgets
AEECLSID_BTILFUNCS,0x0101e14c,system,brewcore
AEEIID_RICHTEXTMODEL,0x0103969b,ui,widgets
AEECLSID_DNSConfig2,0x0102fd28,networking,networking
AEEIID_IUIMPBOOK,0x01070029,databases,icontacts
AEECLSID_CTFTestEnable_UsbGW,0x0108c978,system,componentservices
AEECLSID_JPEGDecoder,0x01026e22,media,imagedecoders
AEECLSID_Remote,0x0102865b,system,componentservices
AEEIID_SIMULATOREFSCONFIG,0x0103b8cb,tools,simulator
AEEIID_ICertBag,0x010386d5,system,componentservices
AEEIID_VFS_SCRIPT_LUA,0x010420f2,languages,trigplayer
AEECLSID_timezoneTest,0x0106fdcb,databases,timezone
AEECLSID_ScreenShot,0x0104202e,testframeworks,uitf
AEECLSID_OATPERFAPPLETCTL_USER,0x01075a44,system,brewcore
AEECLSID_UTFlashLiteBG,0x010890d7,languages,flashlite
AEECLSID_OATMOVETESTAPP2,0x0101aaa2,system,brewcore
AEECLSID_OATMOVETESTAPP1,0x0101aaa1,system,brewcore
AEECLSID_MediaAudio3D,0x010350bf,media,multimedia
AEECLSID_MEDIAHVS,0x0100550f,system,brewcore
AEECLSID_SNEMASTER_SERVICE,0x0107001f,databases,icontacts
AEECLSID_UIMDBEXT,0x01070018,databases,icontacts
AEECLSID_OATDispDevUserApp,0x01075951,system,brewcore
AEECLSID_OATPERFAPPHISTORY,0x01075678,system,brewcore
AEECLSID_HELLOWORLD,0x01009ff0,tools,communication
AEECLSID_QoSList,0x0102b6ca,networking,networking
AEECLSID_VALUEMODEL_1,0x01028e3c,ui,widgets
AEECLSID_PROTESTSTUB,0x01abcdef,languages,trigplayer
AEEIID_IOEMSock,0x01034acf,system,brewcore
AEECLSID_XYContainer,0x010551ed,ui,widgets
AEECLSID_DISP3,0x01006003,system,brewcore
AEECLSID_OATJOYSTICK,0x0102a84a,system,brewcore
AEECLSID_DISP4,0x01006004,system,brewcore
AEECLSID_OATMEDIASVGAPPUSER,0x01075798,media,multimedia
AEECLSID_MEMMAPTEST,0x01031dca,system,componentservices
AEECLSID_TextTC,0x0105660e,ui,widgets
AEEIID_KEYSCONFIG,0x01060dbc,deprecated,headers
AEECLSID_CTGMODMGRPERFPOPULATEBDS,0x0108aebf,security,modulemanager
AEECLSID_LocaleRU,0x010311ed,system,locales
AEEIID_IRectangleList,0x0108d535,ui,widgets
AEEIID_IAEEOEM,0x0105bb55,system,brewcore
AEECLSID_DefaultLocale,0x010551c6,system,locales
AEECLSID_OATMediaSPF,0x0108aabf,media,multimedia
AEECLSID_OATRINGERAPP,0x01075640,media,multimedia
AEECLSID_OATMEDIA,0x0101000d,system,brewcore
AEEIID_IParameters1,0x0104047f,system,componentservices
AEECLSID_OATPERFMISC,0x0107b7a2,system,brewcore
AEECLSID_EXTGETHOSTBYNAME,0x01033d5a,system,brewcore
AEECLSID_JPEG_RGB888_MAIN_IQI,0x01074f65,system,concurrency
AEECLSID_CTGMODMGRPERFCLEANUP,0x0108adf0,security,modulemanager
AEECLSID_OATMCASTBUNDLEAPP_USER,0x01079c35,system,brewcore
AEECLSID_TEXTCONTROLLER_MODES,0x0104a2b2,apps,softkeyappsuite
AEECLSID_OATTAPISERVINGNETWORKS,0x01075604,telephony,tapi
AEECLSID_RANGE,0x00000fff,system,brewcore
AEECLSID_OATNETUTILSAPP,0x01075691,system,brewcore
AEECLSID_RamCache,0x0100103d,system,brewcore
AEECLSID_PNGDecoder,0x01026e23,media,imagedecoders
AEEIID_IDebugSet,0x010376cc,system,brewcore
AEECLSID_JULIANTIMEWIDGET_1,0x01031365,ui,widgets
AEECLSID_OATDLS,0x010301ac,media,multimedia
AEECLSID_SJISConv,0x01044106,system,brewcore
AEECLSID_DIALOG,0x01001009,system,brewcore
AEEIID_IModMgr,0x0103bd12,languages,lua
AEECLSID_ACTORFRAMESINGLETON,0x01034cdf,languages,platformactors
AEEIID_IWindowMgrApp,0x01074e87,ui,wm
AEECLSID_AppFrame1,0x0101259e,ui,display
AEECLSID_BLOCK_AES128,0x0102ccd3,deprecated,legacybrewcrypto
AEECLSID_OATLegacyHash,0x0101000a,deprecated,legacybrewcrypto
AEEIID_IMcastBundleControl,0x0106e8ea,system,brewcore
AEECLSID_ErrorDialog,0x01028e44,ui,widgets
AEECLSID_OATFORMFACTOR,0x0103fc87,system,brewcore
AEECLSID_PrimaryQoSSessionService,0x010634bc,system,brewcore
AEECLSID_VOLMODESTATEMODEL,0x01033af1,apps,mam
AEEIID_IVectorModel,0x0101594f,ui,widgets
AEECLSID_OEMRUIMADDRBOOK,0x01006106,system,brewcore
AEEIID_OEMNotifyService,0x010340be,system,brewcore
AEECLSID_SysBold,0x0108c391,apps,mam
AEEIID_CTSUITE,0x010302f7,system,componentservices
AEECLSID_BREWCREDENTIALS,0x0101595c,system,brewcore
AEECLSID_SMSBCSRVOPTS,0x0100500c,system,brewcore
AEECLSID_ERRORDIALOG,0x01028e44,ui,widgets
AEECLSID_IMEMMemPool,0x0106e42c,system,componentservices
AEECLSID_OATBITMAPFX,0x010627ca,system,brewcore
AEECLSID_SPRITE,0x01001028,system,brewcore
AEECLSID_CALLHISTORYHANDLER,0x0104ffff,apps,softkeyappsuite
AEECLSID_Q6OpenerOnDevice,0x0106e6ab,system,componentservices
AEECLSID_BTImagePrintInitiator,0x01073577,connectivity,bluetooth
AEEIID_IMcastControl,0x0105616a,system,brewcore
AEECLSID_DNSCONFIG2,0x0102fd28,deprecated,headers
AEECLSID_ModInfoDynService,0x0104178a,system,componentservices
AEECLSID_ENCODING,0x01004100,system,brewcore
AEECLSID_HighResClock_SERVICE,0x01061797,system,componentservices
AEECLSID_ResFileMap,0x0105f8e8,apps,mam
AEECLSID_JPEG_YCBCR420LP_THUMB_IQI,0x01074f62,system,concurrency
AEECLSID_QCSANSTTF,0x0103fb4b,ui,fonts
AEEIID_IPrimaryQoSSession,0x0104564e,networking,networking
AEECLSID_USBCompositor_Host,0x0108c047,hardware,usbdevice
AEECLSID_HMAC_SHA1CTX,0x0100104e,system,brewcore
AEECLSID_FSJournalTest,0x01077c56,security,modulemanager
AEECLSID_DISPLAYCLONE,0x0100102b,system,brewcore
AEECLSID_vProperty,0x0102ca7c,databases,vcard
AEECLSID_OATCALLHISTORYNOPL,0x01020f57,deprecated,callhistoryshim
AEECLSID_JPEG_RGB888_MAIN,0x0103bbef,system,concurrency
AEEIID_ISVGDOM,0x01038466,media,multimedia
AEECLSID_QFONT8,0x0107d20b,apps,mam
AEECLSID_QFONT9,0x0102588f,apps,mam
AEECLSID_OATMediaMP3App,0x010891d4,media,multimedia
AEEIID_CONFIGURABLE,0x01054459,deprecated,isqldbcshim
AEECLSID_OATPERFMEMORY_USER,0x01075a4d,system,brewcore
AEECLSID_CLIPBOARD2,0x0103e6b9,system,brewcore
AEECLSID_OATCONTENTMETADATAAPP_USER,0x0107f084,media,contentdrm
AEEIID_IBitmapCtl,0x0101f1d7,ui,display
AEECLSID_PerfModLoadTest,0x0108880c,security,modulemanager
AEECLSID_OATOEMNOTIFY,0x01011111,system,brewcore
AEECLSID_BTILIPCCLIENT,0x0101f279,deprecated,isqldbcshim
AEECLSID_C_UI_FLASHPLAYER,0x0107c6c9,tools,multi-platform-samplecode
AEECLSID_ViewportTC,0x0108a363,ui,widgets
AEECLSID_MediaIMelody,0x0100550c,media,multimedia
AEECLSID_FRAMER4,0x01014b5f,system,brewcore
AEECLSID_FRAMER2,0x01014b5d,system,brewcore
AEECLSID_FRAMER3,0x01014b5e,system,brewcore
AEECLSID_FRAMER1,0x01014b5b,system,brewcore
AEECLSID_LocaleVI,0x010311f8,system,locales
AEECLSID_FSPathMap,0x0107e8c5,system,componentservices
AEECLSID_WEB,0x01005000,system,brewcore
AEECLSID_OATJOGDIALAPPUSER,0x01079b31,system,brewcore
AEECLSID_OATFMRADIOAPP,0x010756b0,hardware,fm
AEECLSID_FONT_STANDARD18,0x0102f67b,ui,fonts
AEECLSID_NetworkTest,0x01036609,system,brewcore
AEECLSID_FONT_STANDARD15,0x01030852,ui,fonts
AEECLSID_OATDISPBUFF,0x010783e8,system,brewcore
AEECLSID_GWSERVER,0x010491fa,system,componentservices
AEECLSID_FONT_STANDARD11,0x0102f679,ui,fonts
AEECLSID_MODEL_1,0x01028e3b,ui,widgets
AEECLSID_MEDIAMIDIOUTQCP,0x01005506,system,brewcore
AEECLSID_OATSOCKET,0x01010008,system,brewcore
AEECLSID_BROWSER,0x01007100,system,brewcore
AEECLSID_FILEMGR_312,0x01001003,system,brewcore
AEECLSID_FILEMGR_313,0x0102d575,system,brewcore
AEECLSID_SMSMSG,0x01005008,system,brewcore
AEEIID_IBitmapFX,0x0105f5ed,ui,display
AEECLSID_EGL,0x01014bc4,system,brewcore
AEECLSID_HID,0x0106c411,hardware,hid
AEECLSID_OEM_LAST,0x01006004,system,brewcore
AEECLSID_DNSConfig,0x0101c8af,networking,networking
AEECLSID_OATSOUNDAPPUSER,0x0107579d,media,multimedia
AEECLSID_MultiModSigCtlService,0x0108947b,system,componentservices
AEEIID_IBTAudioGateway,0x0105aa38,connectivity,bluetooth
AEECLSID_LOCALEHU,0x010311e2,system,locales
AEECLSID_FONT_STANDARD23,0x0102f67d,ui,fonts
AEECLSID_VFSSIGNAL,0x0102e0eb,languages,trigplayer
AEECLSID_ProcessListCtlService,0x01044920,system,componentservices
AEECLSID_FONTSYSLARGE,0x01012787,system,brewcore
AEECLSID_SettingsTestExt,0x0106f90c,system,settings
AEEIID_IMailBox,0x0105e806,system,componentservices
AEECLSID_PNGDECODER_BREW,0x01030766,deprecated,headers
AEECLSID_OATBCMCSDB,0x01036172,system,brewcore
AEECLSID_Thread1,0x01025a9d,system,componentservices
AEECLSID_OATDISP2NOPL,0x01046cea,system,brewcore
AEECLSID_McastBundle,0x0106d74e,system,brewcore
AEECLSID_OEMADDRBOOK,0x01006105,system,brewcore
AEEIID_IHeap1DebugCtl,0x0107894f,system,componentservices
AEECLSID_CARD_MODEL,0x0102cbb9,telephony,staticextensions
AEECLSID_CheckTC,0x01056605,ui,widgets
AEEIID_IVolumeDB,0x010729d9,security,modulemanager
AEECLSID_ResolverDebugSet,0x0103b216,system,brewcore
AEECLSID_TrigAppletFactory,0x0106c637,languages,platformactors
AEECLSID_ACM,0x01075487,system,concurrency
AEECLSID_VAR,0x01038c14,languages,trigplayer
AEECLSID_DIALERACTOR,0x01033a61,apps,softkeyappsuite
AEECLSID_OATMediaXMF,0x0108aab8,media,multimedia
AEECLSID_OATALARMMGR,0x0102f8f6,system,brewcore
AEECLSID_OATSHELLSTARTAPP,0x01075638,system,brewcore
AEEIID_IBTImagePushResponder,0x0107251d,connectivity,bluetooth
AEEIID_IvObjectParser,0x0105f45d,databases,vcard
AEECLSID_CIPHERFACTORY,0x0102cce1,deprecated,legacybrewcrypto
AEECLSID_OATPRIMQOSDEV,0x010469e3,system,brewcore
AEECLSID_RSA_BEST,0x0102dec1,deprecated,legacybrewcrypto
AEECLSID_ENCODE_SHIFTJIS,0x01800001,system,brewcore
AEECLSID_CALLLOGACTOR,0x0102f46f,apps,softkeyappsuite
AEECLSID_DLL1ModLoader,0x0103bd1c,system,componentservices
AEEIID_IAggregate,0x01014ec5,ui,display
AEEIID_IPort0,0x0103eedd,system,componentservices
AEECLSID_ModMgr,0x0103bd11,languages,lua
AEECLSID_OEMGridContainerTC,0x01057d64,ui,widgets
AEEIID_ISignalFactory,0x01041077,system,componentservices
AEECLSID_UPBROWSER,0x01007100,system,brewcore
AEECLSID_OATRTTDOWNLOAD,0x01054318,system,brewcore
AEEIID_RAWBLOCKCIPHER,0x0102d154,deprecated,legacybrewcrypto
AEEIID_IMod,0x0102bba1,system,componentservices
AEECLSID_PADCIPHER,0x0102ccdd,deprecated,legacybrewcrypto
AEECLSID_SYSTEMSTATEACTOR,0x010339c8,apps,mam
AEEIID_OEMNotify,0x010340c0,system,brewcore
AEECLSID_SHA1Ctx,0x0100103b,system,componentservices
AEECLSID_OEMContainerTC,0x01057d62,ui,widgets
AEEIID_IThreadMarshal,0x0103f21a,system,componentservices
AEECLSID_ADDRINFOCACHE,0x01037ae7,deprecated,headers
AEEIID_IOEMNotifyExt,0x0108b1d3,system,brewcore
AEECLSID_CONTACTSAPP,0x0102f7ad,apps,softkeyappsuite
AEEIID_IArrayModel,0x0101590b,ui,widgets
AEECLSID_CTFGTESInstall,0x0108dffe,system,componentservices
AEEIID_ICertChain,0x0102eae4,system,componentservices
AEECLSID_PROVISION_PRL,0x01006100,system,brewcore
AEEIID_IProcess,0x0102242a,system,componentservices
AEECLSID_QOSFLOW,0x0102b6cb,deprecated,headers
AEECLSID_OATPERFFILESYSTEM_KERNEL,0x01075a4b,system,brewcore
AEECLSID_SYSTEMINFO,0x01084ee0,apps,sysinfo
